id,rank,Issue,Article ID,Tag ID,Article Title
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,material-medium-and-technique-photography,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,material-medium-and-technique-design,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,material-medium-and-technique-craft,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,history-british-empire,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,disciplines-ethnography,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,politics-and-economics-nationalism,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,politics-and-economics-socialism,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,environments-travel,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
553,3,15,postindustrialism-and-the-long-arts-and-crafts-movement,styles-and-movements-arts-and-crafts-movement,"Postindustrialism and the Long Arts And Crafts Movement: between Britain, India, and the United States Of America"
552,4,15,turners-regulus,century-1800–1899,Reason Dazzled: The All-Seeing and the Unseeing in Turner's 'Regulus'
552,4,15,turners-regulus,material-medium-and-technique-paintings,Reason Dazzled: The All-Seeing and the Unseeing in Turner's 'Regulus'
552,4,15,turners-regulus,aesthetics-aesthetics,Reason Dazzled: The All-Seeing and the Unseeing in Turner's 'Regulus'
552,4,15,turners-regulus,audiences-reception,Reason Dazzled: The All-Seeing and the Unseeing in Turner's 'Regulus'
552,4,15,turners-regulus,aesthetics-the-sublime,Reason Dazzled: The All-Seeing and the Unseeing in Turner's 'Regulus'
548,5,15,signs-of-a-struggle,century-1900–1999,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,uk-regions-london,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,material-medium-and-technique-paintings,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,people-and-identities-judaism,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,artistic-practice-artistic-process,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,disciplines-technical-art-history,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,genres-portraiture,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
548,5,15,signs-of-a-struggle,styles-and-movements-modernism,"Signs of a Struggle: Process, Technique, and Materials in the Early Work of Mark Gertler, 1911–18"
549,6,15,skin-and-bone,century-1800–1899,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,century-1700–1799,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,europe-united-kingdom,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,north-america-united-states-of-america,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,oceania-australia,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,continents-europe,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,material-medium-and-technique-maps,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,material-medium-and-technique-silhouettes,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,genres-portraiture,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,methods-mapping,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,people-and-identities-indigenous-peoples-and-cultures,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,history-british-empire,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,disciplines-science-and-technology,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
549,6,15,skin-and-bone,styles-and-movements-romanticism,Skin and Bone: Surface and Substance in  Anglo-Colonial Portraiture
574,1,16,editorial-574,century-2000–present,Editorial
574,1,16,editorial-574,politics-and-economics-racial-justice,Editorial
574,1,16,editorial-574,politics-and-economics-racism,Editorial
565,1,16,virtual-st-stephens,century-1300–1399,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,century-1700–1799,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,europe-united-kingdom,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,uk-regions-london,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,material-medium-and-technique-architecture,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,material-medium-and-technique-sculpture,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,material-medium-and-technique-stone,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,disciplines-digital-art-history,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,genres-religious-art-and-architecture,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,styles-and-movements-gothic,Virtual St Stephen's: The Medieval Model and the Art Historian
565,1,16,virtual-st-stephens,styles-and-movements-medieval,Virtual St Stephen's: The Medieval Model and the Art Historian
562,2,16,luxury-and-crisis,europe-united-kingdom,Luxury and Crisis: Redefining the British Decorative Arts
562,2,16,luxury-and-crisis,politics-and-economics-capitalism,Luxury and Crisis: Redefining the British Decorative Arts
562,2,16,luxury-and-crisis,politics-and-economics-commodities,Luxury and Crisis: Redefining the British Decorative Arts
562,2,16,luxury-and-crisis,disciplines-decorative-arts,Luxury and Crisis: Redefining the British Decorative Arts
562,2,16,luxury-and-crisis,disciplines-economics,Luxury and Crisis: Redefining the British Decorative Arts
562,2,16,luxury-and-crisis,aesthetics-luxury,Luxury and Crisis: Redefining the British Decorative Arts
562,2,16,luxury-and-crisis,disciplines-material-culture,Luxury and Crisis: Redefining the British Decorative Arts
564,2,16,models-of-st-stephens,century-1300–1399,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,century-1700–1799,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,century-1800–1899,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,century-1200–1299,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,europe-united-kingdom,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,uk-regions-london,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,material-medium-and-technique-architecture,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,material-medium-and-technique-sculpture,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,material-medium-and-technique-digital-art,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,disciplines-digital-art-history,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,methods-mapping,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,genres-religious-art-and-architecture,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,styles-and-movements-gothic,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
564,2,16,models-of-st-stephens,styles-and-movements-medieval,Mapping the Unknown: Using Incomplete Evidence to Craft Digital Three-Dimensional Models of St Stephen’s
559,3,16,place-of-portraits-in-interregnum-england,century-1600–1699,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,europe-united-kingdom,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,uk-regions-london,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,cities-york,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,material-medium-and-technique-paintings,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,material-medium-and-technique-prints,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,material-medium-and-technique-sculpture,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,material-medium-and-technique-publications-and-print-ephemera,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,material-medium-and-technique-metalwork,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,disciplines-material-culture,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,audiences-patronage,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,people-and-identities-christianity,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
559,3,16,place-of-portraits-in-interregnum-england,genres-portraiture,“The Bold Adventure of All”: Reconstructing the Place of Portraits in Interregnum England
560,3,16,wall-painting-fragments-in-the-british-museum,century-1300–1399,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,century-1800–1899,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,century-1200–1299,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,europe-united-kingdom,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,uk-regions-london,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,material-medium-and-technique-architecture,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,material-medium-and-technique-pigments,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,material-medium-and-technique-wall-painting,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,disciplines-technical-art-history,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,people-and-identities-christianity,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,disciplines-conservation-and-restoration,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,genres-religious-art-and-architecture,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,styles-and-movements-gothic,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
560,3,16,wall-painting-fragments-in-the-british-museum,styles-and-movements-medieval,"The Wall Paintings at St Stephen’s Chapel, Westminster Palace: Recent Imaging and Scientific Analysis of the Fragments in the British Museum"
558,4,16,social-economics-of-artistic-labour,century-1800–1899,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,europe-united-kingdom,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,uk-regions-london,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,material-medium-and-technique-paintings,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,material-medium-and-technique-pigments,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,artistic-practice-artistic-process,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,places-art-schools,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,places-artist-studios,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,politics-and-economics-capitalism,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,people-and-identities-class,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,disciplines-economics,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,disciplines-education,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,genres-history-painting,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,politics-and-economics-labour,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,genres-portraiture,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
558,4,16,social-economics-of-artistic-labour,disciplines-technical-art-history,The Social Economics of Artistic Labour: A Technical Case Study of Henry Monro’s 'Disgrace of Wolsey' (1814)
561,5,16,brandt,century-1900–1999,Bill Brandt: Photography and the Printed Page
561,5,16,brandt,europe-united-kingdom,Bill Brandt: Photography and the Printed Page
561,5,16,brandt,material-medium-and-technique-photography,Bill Brandt: Photography and the Printed Page
561,5,16,brandt,material-medium-and-technique-publications-and-print-ephemera,Bill Brandt: Photography and the Printed Page
561,5,16,brandt,disciplines-journalism,Bill Brandt: Photography and the Printed Page
561,5,16,brandt,aesthetics-copies,Bill Brandt: Photography and the Printed Page
561,5,16,brandt,artistic-practice-artistic-process,Bill Brandt: Photography and the Printed Page
563,30,16,st-stephens-chapel,century-1300–1399,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,century-1800–1899,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,century-1200–1299,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,europe-united-kingdom,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,uk-regions-london,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,material-medium-and-technique-wall-painting,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,material-medium-and-technique-architecture,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,material-medium-and-technique-sculpture,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,material-medium-and-technique-digital-art,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,material-medium-and-technique-stone,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,material-medium-and-technique-pigments,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,disciplines-technical-art-history,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,people-and-identities-christianity,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,disciplines-conservation-and-restoration,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,disciplines-digital-art-history,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,methods-mapping,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,genres-religious-art-and-architecture,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,styles-and-movements-gothic,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
563,30,16,st-stephens-chapel,styles-and-movements-medieval,"New Approaches to St Stephen’s Chapel, Palace of Westminster"
592,1,17,miniatures-introduction,century-1500–1599,Introduction
592,1,17,miniatures-introduction,century-1600–1699,Introduction
592,1,17,miniatures-introduction,material-medium-and-technique-miniatures,Introduction
592,1,17,miniatures-introduction,material-medium-and-technique-paintings,Introduction
592,1,17,miniatures-introduction,genres-portraiture,Introduction
592,1,17,miniatures-introduction,styles-and-movements-elizabethan,Introduction
592,1,17,miniatures-introduction,styles-and-movements-jacobean,Introduction
592,1,17,miniatures-introduction,styles-and-movements-renaissance,Introduction
593,2,17,an-early-impresa-miniature,century-1500–1599,An Early 'Impresa' Miniature: 'Man in an Armillary Sphere' (1569)
593,2,17,an-early-impresa-miniature,material-medium-and-technique-miniatures,An Early 'Impresa' Miniature: 'Man in an Armillary Sphere' (1569)
593,2,17,an-early-impresa-miniature,material-medium-and-technique-paintings,An Early 'Impresa' Miniature: 'Man in an Armillary Sphere' (1569)
593,2,17,an-early-impresa-miniature,genres-portraiture,An Early 'Impresa' Miniature: 'Man in an Armillary Sphere' (1569)
,,,an-early-impresa-miniature,styles-and-movements-elizabethan,An Early 'Impresa' Miniature: 'Man in an Armillary Sphere' (1569)
593,2,17,an-early-impresa-miniature,styles-and-movements-renaissance,An Early 'Impresa' Miniature: 'Man in an Armillary Sphere' (1569)
594,3,17,lively-limning,century-1500–1599,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,europe-united-kingdom,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,north-america-united-states-of-america,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,material-medium-and-technique-miniatures,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,material-medium-and-technique-paintings,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,genres-portraiture,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,people-and-identities-indigenous-peoples-and-cultures,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,environments-travel,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
,,,lively-limning,styles-and-movements-elizabethan,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
594,3,17,lively-limning,styles-and-movements-renaissance,Lively Limning: Presence in Portrait Miniatures and John White’s Images of the New World
595,4,17,playing-cards-and-portrait-miniature-painting,century-1500–1599,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,europe-united-kingdom,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,material-medium-and-technique-miniatures,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,material-medium-and-technique-paintings,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,genres-portraiture,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,disciplines-material-culture,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,politics-and-economics-british-monarchy-and-aristocracy,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
,,,playing-cards-and-portrait-miniature-painting,styles-and-movements-elizabethan,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
,,,playing-cards-and-portrait-miniature-painting,styles-and-movements-jacobean,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
595,4,17,playing-cards-and-portrait-miniature-painting,styles-and-movements-renaissance,Game of Thrones: Early Modern Playing Cards and Portrait Miniature Painting
596,5,17,negotiating-a-courtship-between-courts,century-1500–1599,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
596,5,17,negotiating-a-courtship-between-courts,material-medium-and-technique-miniatures,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
596,5,17,negotiating-a-courtship-between-courts,material-medium-and-technique-paintings,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
596,5,17,negotiating-a-courtship-between-courts,material-medium-and-technique-publications-and-print-ephemera,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
596,5,17,negotiating-a-courtship-between-courts,genres-portraiture,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
596,5,17,negotiating-a-courtship-between-courts,politics-and-economics-british-monarchy-and-aristocracy,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
,,,negotiating-a-courtship-between-courts,styles-and-movements-elizabethan,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
596,5,17,negotiating-a-courtship-between-courts,styles-and-movements-renaissance,Negotiating a Courtship between Courts: Hilliard’s Prayer Book Portraits of Queen Elizabeth and the Duc d’Anjou
597,6,17,hilliard-and-the-painters-of-1560s-london,century-1500–1599,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,material-medium-and-technique-miniatures,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,material-medium-and-technique-paintings,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,artistic-practice-artistic-process,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,places-artist-studios,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,disciplines-education,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,people-and-identities-networks,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,genres-portraiture,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
,,,hilliard-and-the-painters-of-1560s-london,styles-and-movements-elizabethan,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
597,6,17,hilliard-and-the-painters-of-1560s-london,styles-and-movements-renaissance,A Portrait of the Miniaturist as a Young Man: Nicholas Hilliard and the Painters of 1560s London
598,71,17,isaac-oliver-and-the-essex-circle,century-1500–1599,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,europe-united-kingdom,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,material-medium-and-technique-miniatures,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,material-medium-and-technique-paintings,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,genres-portraiture,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,politics-and-economics-british-monarchy-and-aristocracy,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,audiences-patronage,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,disciplines-technical-art-history,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,artistic-practice-artistic-process,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,people-and-identities-networks,Isaac Oliver and the Essex Circle
,,,isaac-oliver-and-the-essex-circle,styles-and-movements-elizabethan,Isaac Oliver and the Essex Circle
,,,isaac-oliver-and-the-essex-circle,styles-and-movements-jacobean,Isaac Oliver and the Essex Circle
598,71,17,isaac-oliver-and-the-essex-circle,styles-and-movements-renaissance,Isaac Oliver and the Essex Circle
599,81,17,portrait-of-an-unknown-lady,century-1500–1599,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,europe-united-kingdom,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,material-medium-and-technique-miniatures,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,material-medium-and-technique-paintings,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,genres-portraiture,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,politics-and-economics-british-monarchy-and-aristocracy,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
599,81,17,portrait-of-an-unknown-lady,audiences-patronage,Portrait of an Unknown Lady': Technical Analysis of an Early Tudor Miniature
